Transaction ID;Date;Time;Card Type;Entry Mode;Amount;Transaction Type;Merchant Group;Transaction Country;Shipping Address;Billing Address;Gender;Age;Issuing Bank;Fraudulent
833;03/10/2023;13:33;MasterCard;Tap;72.73;ATM;Grocery;Spain;242 Pine St;1 Oak St;Female;57;ABC Bank;No
834;25/09/2023;14:37;Visa;Tap;119.51;ATM;Electronics;USA;62 Elm St;480 Maple St;Male;70;XYZ Bank;No
835;28/09/2023;10:44;Visa;PIN;493.78;POS;Clothing;Germany;181 Cedar St;744 Maple St;Female;55;DEF Bank;No
836;21/09/2023;05:54;MasterCard;Tap;184.34;ATM;Food;UK;793 Birch St;467 Oak St;Male;18;XYZ Bank;No
837;18/09/2023;14:24;MasterCard;Tap;479.3;POS;Clothing;France;476 Pine St;782 Main St;Male;52;XYZ Bank;No
838;28/09/2023;11:32;Visa;PIN;312.3;ATM;Retail;France;699 Birch St;811 Main St;Female;68;ABC Bank;No
839;10/10/2023;23:07;MasterCard;PIN;379.63;ATM;ATM Withdrawal;Spain;797 Birch St;139 Maple St;Female;69;DEF Bank;No
840;13/10/2023;06:46;MasterCard;Tap;128.18;Online;Grocery;Spain;696 Redwood St;756 Oak St;Male;33;ABC Bank;No
841;18/10/2023;18:43;Visa;PIN;361.02;ATM;Clothing;USA;328 Oak St;482 Birch St;Female;31;XYZ Bank;No
842;22/10/2023;16:45;Visa;PIN;393.17;POS;Electronics;UK;491 Main St;721 Cedar St;Male;26;XYZ Bank;No
843;19/10/2023;16:17;MasterCard;Tap;448.65;Online;ATM Withdrawal;France;293 Elm St;700 Pine St;Female;50;DEF Bank;No
844;22/10/2023;07:57;Visa;Tap;376.67;Online;Grocery;Spain;940 Redwood St;61 Pine St;Male;51;ABC Bank;No
845;27/09/2023;07:47;MasterCard;Tap;144.81;POS;Clothing;Canada;304 Pine St;708 Elm St;Male;21;ABC Bank;No
846;13/10/2023;10:34;MasterCard;PIN;304.08;ATM;Clothing;Spain;587 Pine St;32 Maple St;Male;37;XYZ Bank;No
847;19/09/2023;03:23;MasterCard;PIN;79.49;Online;Clothing;Germany;808 Maple St;444 Birch St;Female;48;ABC Bank;No
848;30/09/2023;04:59;Visa;PIN;351.7;ATM;Clothing;UK;235 Pine St;221 Cedar St;Male;32;XYZ Bank;No
849;29/09/2023;16:54;Visa;Tap;239.87;Online;Retail;Germany;975 Redwood St;567 Redwood St;Female;26;DEF Bank;No
850;14/10/2023;01:25;MasterCard;PIN;298.17;Online;Food;Germany;126 Redwood St;55 Elm St;Male;69;XYZ Bank;No
851;12/10/2023;23:26;Visa;PIN;354.54;Online;Clothing;France;401 Cedar St;875 Redwood St;Male;29;DEF Bank;No
852;21/09/2023;15:59;MasterCard;Tap;313.92;Online;Grocery;UK;421 Elm St;901 Redwood St;Female;52;XYZ Bank;No
853;17/09/2023;13:27;MasterCard;PIN;63.93;ATM;Clothing;USA;10 Pine St;925 Main St;Male;28;ABC Bank;No
854;23/09/2023;16:39;MasterCard;PIN;376.98;Online;Grocery;UK;269 Elm St;501 Main St;Female;28;XYZ Bank;No
855;08/10/2023;21:03;Visa;PIN;99.15;POS;Grocery;USA;624 Cedar St;490 Cedar St;Male;20;XYZ Bank;No
856;19/09/2023;04:59;MasterCard;PIN;215.42;POS;Food;Canada;784 Maple St;126 Maple St;Female;55;ABC Bank;Yes
857;21/10/2023;08:43;Visa;Tap;32.68;ATM;Clothing;UK;35 Pine St;547 Pine St;Female;34;DEF Bank;No
858;10/10/2023;01:56;MasterCard;PIN;75.07;POS;Electronics;Spain;761 Redwood St;138 Maple St;Female;31;ABC Bank;No
859;08/10/2023;02:32;MasterCard;PIN;218.84;Online;Clothing;USA;935 Maple St;746 Main St;Male;39;DEF Bank;No
860;08/10/2023;20:49;MasterCard;Tap;139.49;Online;ATM Withdrawal;USA;110 Pine St;19 Birch St;Male;54;DEF Bank;No
861;02/10/2023;17:23;MasterCard;Tap;228.48;ATM;Retail;Canada;723 Birch St;631 Cedar St;Female;34;DEF Bank;No
862;07/10/2023;12:36;Visa;PIN;241.21;ATM;ATM Withdrawal;Spain;453 Birch St;363 Elm St;Female;35;XYZ Bank;No
863;01/10/2023;16:47;MasterCard;PIN;173.47;Online;Retail;Germany;578 Redwood St;371 Oak St;Female;51;DEF Bank;No
864;17/10/2023;01:48;Visa;PIN;325.56;Online;ATM Withdrawal;Spain;904 Birch St;85 Redwood St;Male;50;ABC Bank;No
865;28/09/2023;09:51;MasterCard;Tap;285.24;POS;Electronics;France;992 Pine St;450 Maple St;Male;44;XYZ Bank;No
866;27/09/2023;15:30;Visa;Tap;465.21;POS;Food;Canada;99 Maple St;631 Elm St;Male;20;DEF Bank;No
867;06/10/2023;18:50;Visa;Tap;57.12;Online;Electronics;Italy;559 Maple St;939 Cedar St;Female;19;DEF Bank;No
868;11/10/2023;07:24;MasterCard;PIN;331.98;ATM;ATM Withdrawal;UK;822 Birch St;369 Main St;Male;23;ABC Bank;No
869;22/09/2023;10:03;MasterCard;Tap;465.72;ATM;ATM Withdrawal;France;303 Maple St;723 Main St;Male;68;DEF Bank;No
870;20/10/2023;09:11;MasterCard;PIN;343.43;Online;Retail;France;596 Oak St;396 Oak St;Female;24;ABC Bank;No
871;19/09/2023;18:29;Visa;Tap;332.44;Online;Retail;UK;974 Oak St;960 Cedar St;Female;47;ABC Bank;No
872;17/10/2023;07:34;Visa;Tap;267.95;POS;Electronics;UK;908 Elm St;701 Redwood St;Female;69;DEF Bank;No
873;23/09/2023;02:43;MasterCard;Tap;426.64;Online;Electronics;Canada;322 Pine St;812 Oak St;Female;52;ABC Bank;No
874;27/09/2023;22:43;MasterCard;PIN;413.92;ATM;ATM Withdrawal;Canada;959 Oak St;549 Pine St;Female;37;ABC Bank;Yes
875;13/10/2023;02:37;Visa;PIN;399.23;Online;Food;France;690 Pine St;613 Redwood St;Female;41;XYZ Bank;No
876;17/09/2023;04:05;Visa;Tap;160.15;POS;Grocery;Canada;67 Maple St;299 Pine St;Female;26;XYZ Bank;No
877;20/10/2023;18:46;Visa;Tap;98.59;Online;Retail;Italy;828 Main St;260 Elm St;Female;53;XYZ Bank;No
878;23/09/2023;20:05;MasterCard;Tap;260.65;Online;Clothing;France;802 Pine St;223 Cedar St;Male;32;XYZ Bank;Yes
879;24/09/2023;07:46;MasterCard;PIN;51.53;POS;Electronics;Spain;757 Main St;263 Birch St;Female;31;ABC Bank;No
880;28/09/2023;17:26;MasterCard;Tap;337.13;ATM;Clothing;Germany;912 Redwood St;991 Oak St;Male;50;DEF Bank;No
881;24/09/2023;13:16;Visa;Tap;102.2;POS;Food;France;697 Elm St;348 Elm St;Male;36;ABC Bank;No
882;25/09/2023;03:14;Visa;Tap;457.63;ATM;Food;UK;827 Pine St;176 Elm St;Female;18;ABC Bank;No
883;12/10/2023;13:13;MasterCard;Tap;50.59;POS;Clothing;France;202 Maple St;896 Pine St;Male;22;DEF Bank;No
884;18/09/2023;15:55;MasterCard;PIN;26.29;POS;Retail;Spain;463 Elm St;956 Maple St;Male;26;DEF Bank;No
885;24/09/2023;16:07;MasterCard;PIN;400.16;POS;Electronics;Spain;259 Cedar St;383 Cedar St;Female;29;XYZ Bank;Yes
886;19/10/2023;15:23;Visa;Tap;258.41;Online;Clothing;Germany;322 Main St;421 Cedar St;Male;38;XYZ Bank;No
887;19/10/2023;09:02;Visa;Tap;113.34;POS;ATM Withdrawal;USA;86 Main St;441 Oak St;Male;26;DEF Bank;No
888;27/09/2023;21:23;MasterCard;PIN;209.72;POS;Grocery;France;982 Birch St;938 Cedar St;Female;50;DEF Bank;No
889;02/10/2023;01:57;MasterCard;Tap;375.5;POS;Retail;Italy;636 Redwood St;665 Pine St;Female;63;DEF Bank;No
890;23/09/2023;20:29;Visa;PIN;162.46;POS;Grocery;UK;293 Elm St;545 Birch St;Female;55;ABC Bank;No
891;18/09/2023;00:43;Visa;PIN;446.05;ATM;Clothing;France;20 Birch St;257 Cedar St;Female;54;XYZ Bank;No
892;01/10/2023;02:52;Visa;Tap;79.67;POS;ATM Withdrawal;France;368 Oak St;597 Cedar St;Female;52;DEF Bank;Yes
893;04/10/2023;12:43;MasterCard;Tap;68.91;POS;Grocery;UK;819 Birch St;710 Maple St;Female;35;ABC Bank;No
894;16/10/2023;17:42;MasterCard;Tap;287.05;POS;ATM Withdrawal;USA;806 Oak St;80 Redwood St;Female;37;XYZ Bank;No
895;11/10/2023;10:50;MasterCard;PIN;416.99;ATM;Retail;Spain;567 Main St;611 Maple St;Male;54;DEF Bank;No
896;25/09/2023;14:14;MasterCard;PIN;398.35;Online;Grocery;France;302 Maple St;97 Pine St;Female;62;DEF Bank;No
897;19/10/2023;12:58;Visa;Tap;475.68;ATM;Clothing;Spain;618 Oak St;949 Elm St;Male;55;XYZ Bank;No
898;25/09/2023;22:26;Visa;Tap;69.9;Online;Clothing;Canada;630 Birch St;25 Cedar St;Female;47;ABC Bank;No
899;26/09/2023;22:11;MasterCard;Tap;224.2;Online;Grocery;Canada;756 Cedar St;444 Maple St;Male;44;XYZ Bank;No
900;25/09/2023;23:17;MasterCard;PIN;284.23;POS;Food;Spain;611 Oak St;441 Cedar St;Male;38;ABC Bank;No
901;23/09/2023;00:03;Visa;Tap;117.74;ATM;Grocery;UK;910 Oak St;183 Birch St;Male;33;ABC Bank;No
902;26/09/2023;12:58;Visa;PIN;193.17;POS;Retail;UK;388 Redwood St;103 Main St;Female;58;XYZ Bank;No
903;26/09/2023;00:18;MasterCard;Tap;26.35;ATM;Retail;Spain;634 Oak St;746 Pine St;Male;61;DEF Bank;No
904;24/09/2023;08:05;Visa;PIN;489.5;POS;Retail;Italy;517 Elm St;684 Oak St;Male;33;XYZ Bank;No
905;29/09/2023;17:36;Visa;Tap;389.82;ATM;Food;France;666 Pine St;435 Elm St;Male;37;DEF Bank;No
906;26/09/2023;06:15;MasterCard;PIN;357.9;ATM;ATM Withdrawal;Spain;128 Birch St;593 Pine St;Female;44;ABC Bank;No
907;17/09/2023;19:09;Visa;PIN;59.91;Online;Retail;Canada;393 Oak St;117 Oak St;Male;45;ABC Bank;No
908;14/10/2023;17:19;MasterCard;PIN;488.09;POS;Electronics;UK;684 Pine St;748 Oak St;Female;63;ABC Bank;No
909;11/10/2023;05:35;MasterCard;PIN;473.38;ATM;ATM Withdrawal;Spain;854 Redwood St;386 Redwood St;Male;69;DEF Bank;No
910;05/10/2023;06:02;MasterCard;Tap;494.78;ATM;Retail;France;482 Main St;307 Pine St;Female;58;DEF Bank;No
911;06/10/2023;00:43;Visa;Tap;298.78;POS;Clothing;Spain;673 Maple St;952 Maple St;Female;28;DEF Bank;No
912;10/10/2023;21:23;Visa;PIN;159.02;ATM;Clothing;France;259 Oak St;507 Oak St;Male;64;DEF Bank;No
913;23/09/2023;06:03;MasterCard;Tap;354.25;Online;Food;Spain;529 Main St;375 Main St;Male;46;XYZ Bank;Yes
914;22/09/2023;21:23;MasterCard;Tap;470.02;Online;Food;USA;466 Maple St;994 Elm St;Male;28;XYZ Bank;No
915;05/10/2023;22:03;MasterCard;Tap;142.66;ATM;Electronics;Germany;522 Maple St;581 Main St;Male;67;XYZ Bank;No
916;13/10/2023;03:32;Visa;PIN;330.81;Online;Electronics;Spain;396 Cedar St;336 Maple St;Female;66;ABC Bank;No
917;26/09/2023;12:01;Visa;Tap;337.58;Online;Clothing;USA;235 Elm St;210 Oak St;Female;42;DEF Bank;No
918;19/10/2023;18:52;MasterCard;Tap;199.77;POS;Clothing;USA;522 Elm St;469 Oak St;Female;56;XYZ Bank;No
919;18/10/2023;16:04;Visa;PIN;36.93;POS;Electronics;France;442 Cedar St;554 Oak St;Male;28;ABC Bank;No
920;30/09/2023;23:12;Visa;PIN;331.15;Online;ATM Withdrawal;Italy;922 Oak St;703 Elm St;Male;50;XYZ Bank;No
921;07/10/2023;15:18;Visa;Tap;29.78;Online;ATM Withdrawal;Italy;580 Elm St;907 Main St;Male;51;ABC Bank;No
922;07/10/2023;09:11;MasterCard;Tap;371.33;ATM;Food;Italy;180 Pine St;11 Cedar St;Female;24;ABC Bank;No
923;20/09/2023;19:57;MasterCard;Tap;136.47;POS;Food;Spain;44 Redwood St;620 Main St;Male;25;XYZ Bank;No
924;07/10/2023;19:55;MasterCard;PIN;284.55;POS;ATM Withdrawal;Spain;638 Oak St;96 Oak St;Male;31;XYZ Bank;No
925;07/10/2023;21:27;Visa;PIN;183.43;Online;ATM Withdrawal;Spain;69 Pine St;560 Elm St;Female;63;DEF Bank;No
926;01/10/2023;06:26;Visa;PIN;96.65;Online;Clothing;Germany;363 Maple St;365 Maple St;Male;56;XYZ Bank;No
927;14/10/2023;10:09;Visa;Tap;406.62;POS;Clothing;UK;539 Birch St;60 Redwood St;Female;53;DEF Bank;No
928;21/09/2023;05:37;Visa;PIN;408.9;Online;Grocery;Italy;630 Birch St;865 Oak St;Female;52;ABC Bank;Yes
929;28/09/2023;18:00;Visa;PIN;22.42;POS;Food;Italy;724 Pine St;122 Main St;Male;41;ABC Bank;No
930;01/10/2023;09:05;Visa;PIN;300.49;ATM;Electronics;Germany;49 Pine St;616 Redwood St;Male;54;XYZ Bank;No
931;03/10/2023;22:57;Visa;PIN;449.07;Online;Retail;Spain;379 Redwood St;612 Elm St;Female;62;DEF Bank;No
932;22/09/2023;21:51;Visa;PIN;199.3;POS;Electronics;USA;390 Birch St;888 Birch St;Male;65;DEF Bank;No
933;17/09/2023;18:14;MasterCard;PIN;209.38;ATM;ATM Withdrawal;France;148 Redwood St;598 Maple St;Male;20;DEF Bank;No
934;19/09/2023;06:40;Visa;PIN;236.87;POS;Food;France;841 Redwood St;389 Cedar St;Female;67;XYZ Bank;No
935;18/09/2023;07:51;MasterCard;Tap;62.4;Online;Clothing;Canada;455 Redwood St;877 Main St;Female;48;XYZ Bank;No
936;13/10/2023;09:51;MasterCard;Tap;463.11;POS;Retail;Italy;192 Pine St;598 Cedar St;Male;48;XYZ Bank;No
937;19/09/2023;16:38;MasterCard;PIN;495.03;Online;Grocery;Spain;566 Redwood St;914 Main St;Female;58;XYZ Bank;No
938;21/09/2023;09:08;MasterCard;Tap;219.48;Online;Clothing;France;593 Birch St;359 Cedar St;Male;18;ABC Bank;No
939;19/10/2023;20:44;Visa;Tap;99.27;ATM;Clothing;France;406 Oak St;906 Pine St;Female;33;ABC Bank;No
940;16/10/2023;14:30;Visa;Tap;211.8;Online;Electronics;Spain;856 Elm St;776 Main St;Male;61;XYZ Bank;No
941;27/09/2023;02:12;Visa;PIN;185.4;Online;ATM Withdrawal;Italy;543 Maple St;803 Elm St;Male;20;ABC Bank;No
942;19/09/2023;21:08;Visa;PIN;122.88;Online;Food;Germany;716 Oak St;686 Main St;Female;38;XYZ Bank;No
943;03/10/2023;16:56;Visa;PIN;108.96;Online;Electronics;UK;240 Maple St;81 Maple St;Male;51;ABC Bank;No
944;20/09/2023;16:42;MasterCard;Tap;465.19;POS;Electronics;USA;976 Main St;133 Redwood St;Male;67;DEF Bank;No
945;14/10/2023;08:54;MasterCard;Tap;353.73;ATM;Food;Italy;263 Elm St;694 Main St;Male;41;ABC Bank;No
946;15/10/2023;01:45;MasterCard;Tap;268.59;ATM;Clothing;Canada;540 Oak St;836 Cedar St;Male;43;XYZ Bank;No
947;09/10/2023;13:10;Visa;Tap;101.81;ATM;Grocery;Spain;803 Birch St;482 Maple St;Male;18;DEF Bank;No
948;21/10/2023;11:26;MasterCard;Tap;450.24;Online;ATM Withdrawal;USA;590 Pine St;625 Birch St;Female;24;XYZ Bank;No
949;05/10/2023;14:01;MasterCard;Tap;315.93;Online;Food;Spain;879 Redwood St;47 Main St;Female;36;ABC Bank;No
950;10/10/2023;09:48;MasterCard;PIN;284.56;POS;Clothing;France;854 Redwood St;216 Pine St;Male;41;XYZ Bank;Yes
951;20/10/2023;04:21;MasterCard;PIN;143.88;Online;Clothing;UK;311 Maple St;730 Maple St;Female;70;XYZ Bank;Yes
952;03/10/2023;02:06;Visa;PIN;296.24;Online;ATM Withdrawal;Italy;610 Redwood St;185 Pine St;Female;25;XYZ Bank;No
953;21/10/2023;17:37;MasterCard;Tap;278.82;Online;Electronics;UK;109 Elm St;853 Elm St;Female;55;DEF Bank;No
954;14/10/2023;03:29;MasterCard;PIN;474.3;ATM;Clothing;Germany;20 Pine St;239 Pine St;Male;25;ABC Bank;No
955;11/10/2023;02:14;Visa;PIN;338.43;Online;ATM Withdrawal;Spain;351 Cedar St;36 Main St;Male;32;XYZ Bank;No
956;21/09/2023;05:15;MasterCard;Tap;321.89;Online;Food;Canada;153 Birch St;94 Elm St;Female;23;DEF Bank;No
957;22/09/2023;10:33;Visa;PIN;102.79;ATM;Retail;USA;345 Maple St;701 Maple St;Female;20;DEF Bank;No
958;19/10/2023;13:34;MasterCard;Tap;449.9;POS;Retail;UK;931 Pine St;281 Main St;Female;63;ABC Bank;Yes
959;15/10/2023;08:01;MasterCard;PIN;424.89;ATM;Grocery;USA;288 Redwood St;608 Maple St;Female;60;DEF Bank;No
960;02/10/2023;22:05;Visa;Tap;129.0;Online;ATM Withdrawal;UK;569 Oak St;282 Elm St;Female;39;DEF Bank;No
961;24/09/2023;09:27;MasterCard;PIN;184.25;ATM;ATM Withdrawal;Italy;747 Maple St;199 Birch St;Female;28;XYZ Bank;No
962;21/10/2023;12:54;Visa;PIN;437.04;Online;Clothing;Spain;950 Oak St;63 Oak St;Female;41;DEF Bank;No
963;19/10/2023;03:06;Visa;PIN;294.17;POS;Clothing;USA;238 Redwood St;377 Pine St;Male;31;DEF Bank;No
964;26/09/2023;14:23;Visa;PIN;481.2;ATM;Clothing;Spain;32 Pine St;396 Redwood St;Male;56;XYZ Bank;No
965;26/09/2023;11:29;MasterCard;PIN;107.45;Online;Grocery;France;429 Redwood St;770 Elm St;Male;42;XYZ Bank;No
966;02/10/2023;08:13;MasterCard;PIN;426.62;POS;Food;Italy;484 Birch St;308 Pine St;Male;52;DEF Bank;No
967;28/09/2023;22:04;Visa;Tap;94.38;ATM;Grocery;UK;859 Oak St;586 Cedar St;Female;32;DEF Bank;No
968;18/09/2023;11:08;MasterCard;PIN;491.06;POS;Grocery;Spain;495 Oak St;362 Birch St;Male;56;ABC Bank;No
969;10/10/2023;03:16;Visa;PIN;372.98;Online;Retail;Germany;650 Birch St;254 Redwood St;Male;49;DEF Bank;No
970;12/10/2023;14:12;Visa;Tap;244.74;ATM;ATM Withdrawal;Canada;371 Birch St;362 Pine St;Female;31;ABC Bank;No
971;30/09/2023;15:42;MasterCard;Tap;375.38;POS;Food;Germany;735 Elm St;98 Birch St;Male;52;ABC Bank;No
972;05/10/2023;05:35;Visa;PIN;388.38;ATM;Retail;Spain;497 Cedar St;226 Oak St;Female;70;ABC Bank;No
973;21/09/2023;20:42;Visa;PIN;190.11;POS;Retail;Germany;416 Elm St;517 Cedar St;Male;20;XYZ Bank;No
974;30/09/2023;08:55;MasterCard;Tap;156.97;Online;Grocery;Canada;747 Pine St;63 Oak St;Female;39;DEF Bank;No
975;30/09/2023;19:26;Visa;Tap;217.48;POS;Food;France;702 Pine St;341 Cedar St;Male;44;ABC Bank;No
976;27/09/2023;13:37;MasterCard;PIN;318.98;POS;Food;Spain;911 Pine St;913 Main St;Male;38;ABC Bank;No
977;13/10/2023;10:06;MasterCard;PIN;154.01;POS;Retail;USA;666 Elm St;381 Oak St;Male;45;DEF Bank;No
978;05/10/2023;01:49;Visa;PIN;337.5;Online;Grocery;Canada;912 Main St;580 Pine St;Female;24;ABC Bank;Yes
979;12/10/2023;23:17;Visa;PIN;88.72;Online;Clothing;Germany;518 Oak St;187 Elm St;Female;69;ABC Bank;No
980;13/10/2023;11:32;MasterCard;PIN;365.17;ATM;Electronics;Germany;67 Pine St;305 Birch St;Female;46;ABC Bank;No
981;16/10/2023;23:03;MasterCard;PIN;211.81;Online;Electronics;Italy;780 Maple St;839 Pine St;Female;65;ABC Bank;No
982;18/10/2023;03:26;Visa;PIN;360.83;ATM;ATM Withdrawal;UK;612 Elm St;782 Maple St;Female;54;XYZ Bank;No
983;23/09/2023;18:37;Visa;Tap;410.82;POS;Food;USA;972 Cedar St;847 Cedar St;Female;48;XYZ Bank;No
984;11/10/2023;12:56;Visa;PIN;70.76;POS;Food;UK;365 Maple St;441 Pine St;Female;38;DEF Bank;No
985;17/09/2023;14:04;MasterCard;PIN;146.2;ATM;Retail;Italy;750 Main St;321 Oak St;Male;59;DEF Bank;No
986;13/10/2023;16:29;MasterCard;Tap;232.91;ATM;Grocery;Germany;687 Birch St;55 Cedar St;Female;36;DEF Bank;No
987;29/09/2023;06:32;Visa;PIN;479.09;ATM;Food;Germany;683 Maple St;225 Cedar St;Female;70;ABC Bank;No
988;17/10/2023;01:12;Visa;PIN;345.33;POS;Food;Spain;234 Maple St;882 Elm St;Male;65;DEF Bank;No
989;15/10/2023;11:33;MasterCard;PIN;294.82;Online;Food;Spain;826 Birch St;13 Elm St;Female;50;XYZ Bank;No
990;26/09/2023;00:21;MasterCard;Tap;463.17;ATM;Grocery;Spain;642 Oak St;432 Birch St;Female;22;ABC Bank;No
991;13/10/2023;12:51;Visa;Tap;316.33;ATM;Retail;France;487 Redwood St;413 Cedar St;Male;67;DEF Bank;No
992;26/09/2023;23:40;Visa;PIN;276.48;ATM;Electronics;Canada;24 Cedar St;375 Maple St;Female;29;XYZ Bank;No
993;17/10/2023;17:02;MasterCard;PIN;260.62;POS;Retail;UK;298 Pine St;397 Oak St;Female;57;DEF Bank;No
994;22/10/2023;20:30;Visa;Tap;260.08;POS;Electronics;UK;102 Birch St;651 Elm St;Male;40;XYZ Bank;No
995;18/09/2023;02:34;Visa;PIN;98.67;POS;Retail;Canada;938 Redwood St;662 Birch St;Female;26;ABC Bank;No
996;20/10/2023;10:54;Visa;PIN;105.81;Online;Clothing;Canada;132 Main St;669 Main St;Female;46;XYZ Bank;No
997;20/10/2023;12:03;MasterCard;PIN;360.21;Online;Food;Germany;491 Pine St;199 Birch St;Female;61;DEF Bank;No
998;30/09/2023;02:30;Visa;PIN;260.24;ATM;Clothing;France;110 Redwood St;173 Main St;Male;38;DEF Bank;No
999;17/10/2023;13:14;Visa;Tap;416.61;POS;ATM Withdrawal;France;422 Maple St;724 Birch St;Male;39;ABC Bank;No
1000;30/09/2023;11:42;Visa;PIN;111.01;ATM;Grocery;Germany;397 Cedar St;853 Cedar St;Female;68;ABC Bank;No
